# author : Miguel Verdugo
# source : skycalc_ipy tool for standard Armazones conditions
# date_created : 2020-10-29
# date_modified : 2020-10-29
# status : Design
# type : atmosphere:ter_curve
# pwv : 2.5
# airmass : 1.2
# wdelta : 10
# wmin : 300
# wmax : 15000
# season : entire year
# time : entire night
# action : transmission
# wavelength_unit : um
# emission_unit : ph s-1 m-2 um-1 arcsec-2
# changes :
# - 2020-10-29 (MV) Created file
wavelength  transmission    emission
4.870      0.7451   123215141.8
4.875      0.6578   165056550.4
4.880      0.7892    96523568.2
4.885      0.6517   208214068.2
4.890      0.6159   238617103.7
4.895      0.6029   262522416.1
4.900      0.3694   471422763.6
4.905      0.8583    79078821.9
4.910      0.7363   163250371.3
4.915      0.8345   105966623.5
4.920      0.9514    24921803.4
4.925      0.9431    31396496.0
4.930      0.9277    41529638.6
4.935      0.5547   333376829.0
4.940      0.8759    84906645.1
4.945      0.6541   270716906.6
4.950      0.7150   212714306.9
4.955      0.1494   700227236.8
4.960      0.3428   547893893.4
4.965      0.8909    76207889.4
4.970      0.9334    45552822.2
4.975      0.6937   246209024.8
4.980      0.5788   343563268.6
4.985      0.9073    68740816.7
4.990      0.9467    38188232.7
4.995      0.9454    39916906.9
5.000      0.7088   235765644.8
5.005      0.6438   303008427.6
5.010      0.8779    95322126.9
5.015      0.4950   433925996.1
5.020      0.0222   943023145.3
5.025      0.5486   369526584.2
5.030      0.2061   715084754.6
5.035      0.8439   126511120.1
5.040      0.9052    76035359.8
5.045      0.9049    76946778.7
5.050      0.8976    84617240.3
5.055      0.9306    56063843.7
5.060      0.7127   250047595.8
5.065      0.9386    49423672.7
5.070      0.9265    60184220.3
5.075      0.8461   130458000.3
5.080      0.3638   594796791.1
5.085      0.0404   975167375.5
5.090      0.7284   235471294.8
5.095      0.8160   156337732.7
5.100      0.4378   535580822.9
5.105      0.8621   117276815.8
5.110      0.5009   460494163.4
5.115      0.3133   670985950.5
5.120      0.8535   126697917.2
5.125      0.8098   168617955.2
5.130      0.6745   305350778.2
5.135      0.4687   514802549.6
5.140      0.0388  1032765865.9
5.145      0.1109   926212001.6
5.150      0.0536  1042418991.2
5.155      0.5576   418650284.4
5.160      0.7125   270736828.5
5.165      0.8097   172096010.1
5.170      0.6140   327713569.7
5.175      0.3560   603402864.2
5.180      0.8538   137145079.7
5.185      0.7733   208728860.4
5.190      0.6957   281465228.0
5.195      0.3912   603414887.2
5.200      0.0036  1212683161.4
5.205      0.1543   906197473.2
5.210      0.0654  1037798963.6
5.215      0.0071  1210263966.5
5.220      0.3070   706435216.4
5.225      0.4846   517670361.6
5.230      0.4563   543895711.4
5.235      0.0297  1161554260.9
5.240      0.0440  1135878904.8
5.245      0.4293   590808900.7
5.250      0.2563   829309150.3
5.255      0.5979   399196139.6
5.260      0.5880   445684277.7
5.265      0.7460   258099349.3
5.270      0.5291   509017960.7
5.275      0.0950  1113259762.4
5.280      0.1870   948230565.8
5.285      0.3322   746946986.2
5.290      0.0334  1234311221.7
5.295      0.0581  1183459962.1
5.300      0.4375   624416106.1
5.305      0.0766  1161382175.6
5.310      0.5366   518203556.2
5.315      0.7197   308420823.0
5.320      0.4063   696201285.2
5.325      0.6846   352615592.5
5.330      0.4806   607863033.2
5.335      0.5622   498249554.9
5.340      0.3374   776724109.1
5.345      0.0229  1326412147.5
5.350      0.0000  1457913041.5
5.355      0.0000  1449690958.3
5.360      0.0572  1264976163.3
5.365      0.3095   841482467.4
5.370      0.3258   844349517.7
5.375      0.2567   954254552.0
5.380      0.1542  1119385736.7
5.385      0.4211   717351562.6
5.390      0.5615   529432753.5
5.395      0.4636   652863332.4
5.400      0.3085   886063330.3
5.405      0.3327   836411320.5
5.410      0.0272  1411254114.7
5.415      0.0047  1463591828.5
5.420      0.0000  1561492204.4
5.425      0.0001  1548861208.2
5.430      0.0425  1373303655.7
5.435      0.1536  1131202060.7
5.440      0.0890  1273572439.3
5.445      0.0218  1460004335.6
5.450      0.1245  1206694069.0
5.455      0.0919  1280427884.8
5.460      0.0093  1511314306.2
5.465      0.0000  1638756451.3
5.470      0.0032  1561671148.2
5.475      0.0053  1548193682.2
5.480      0.0002  1636170632.7
5.485      0.0217  1493322116.3
5.490      0.1244  1262720465.3
5.495      0.3612   866449098.3
5.500      0.2398  1106138916.6
5.505      0.2089  1134131903.0
5.510      0.3015   973426723.0
5.515      0.1361  1279684717.8
5.520      0.0007  1672954013.5
5.525      0.0054  1646739335.9
5.530      0.0256  1563337975.4
5.535      0.1210  1316955473.2
5.540      0.0584  1477350510.1
5.545      0.0575  1487298305.3
5.550      0.0000  1747174624.6
5.555      0.0001  1748965818.6
5.560      0.0030  1704506800.4
5.565      0.0045  1706167493.7
5.570      0.0001  1772355007.5
5.575      0.0000  1782731542.5
5.580      0.0000  1817243722.2
5.585      0.0000  1809703849.4
5.590      0.0094  1690537960.5
5.595      0.0691  1490994367.9
5.600      0.0217  1680992431.4
5.605      0.0038  1773344204.0
5.610      0.0173  1693191590.5
5.615      0.0001  1852010450.4
5.620      0.0002  1831691060.4
5.625      0.0105  1732137591.2
5.630      0.0010  1844845736.7
5.635      0.0000  1874978306.7
5.640      0.0000  1919758248.8
5.645      0.0000  1929417962.6
5.650      0.0000  1891570628.6
5.655      0.0000  1930468349.5
5.660      0.0049  1834985132.4
5.665      0.0134  1773679948.3
5.670      0.0009  1884109610.8
5.675      0.0000  1973679935.3
5.680      0.0003  1930164178.0
5.685      0.0016  1909514741.2
5.690      0.0000  1971398323.0
5.695      0.0007  1952207691.7
5.700      0.0060  1872791131.9
5.705      0.0003  1975092531.6
5.710      0.0000  2038466266.0
5.715      0.0000  2032582600.4
5.720      0.0000  2053568239.3
5.725      0.0000  2051948327.5
5.730      0.0000  2042612197.3
5.735      0.0000  2072255442.9
5.740      0.0000  2045159995.7
5.745      0.0000  2082291782.9
5.750      0.0000  2096731863.7
5.755      0.0000  2085534753.2
5.760      0.0000  2097907130.9
5.765      0.0000  2138078824.5
5.770      0.0000  2141793352.3
5.775      0.0000  2120913134.3
5.780      0.0000  2153006737.2
5.785      0.0012  2067482671.9
5.790      0.0015  2072030123.8
5.795      0.0081  2004179506.2
5.800      0.0010  2120182158.0
5.805      0.0003  2129741671.5
5.810      0.0001  2150373250.1
5.815      0.0000  2195940177.4
5.820      0.0000  2235097246.1
5.825      0.0000  2237239276.4
5.830      0.0000  2248273751.0
5.835      0.0000  2243275550.9
5.840      0.0001  2210915267.7
5.845      0.0001  2226125866.1
5.850      0.0000  2229386924.8
5.855      0.0000  2247306936.6
5.860      0.0000  2301107060.9
5.865      0.0000  2303093389.8
5.870      0.0000  2302673105.5
5.875      0.0000  2317641299.4
5.880      0.0000  2343977440.2
5.885      0.0000  2347642511.6
5.890      0.0000  2350302721.9
5.895      0.0000  2367896935.1
5.900      0.0000  2370596594.5
5.905      0.0000  2346345291.6
5.910      0.0000  2339279667.0
5.915      0.0000  2375172324.4
5.920      0.0000  2388835161.9
5.925      0.0000  2403258249.7
5.930      0.0000  2413880331.5
5.935      0.0000  2443034640.2
5.940      0.0000  2451951927.1
5.945      0.0000  2438672728.2
5.950      0.0000  2455426351.7
5.955      0.0000  2445150858.0
5.960      0.0000  2433352377.4
5.965      0.0000  2471326388.4
5.970      0.0000  2504245674.6
5.975      0.0000  2476939826.6
5.980      0.0000  2505245034.8
5.985      0.0000  2520912393.1
5.990      0.0000  2541450043.1
5.995      0.0000  2534182956.2
6.000      0.0000  2489459087.5
6.005      0.0000  2493359340.5
6.010      0.0000  2545157261.0
6.015      0.0000  2583310946.4
6.020      0.0000  2558414435.7
6.025      0.0001  2521136989.0
6.030      0.0000  2539320195.4
6.035      0.0000  2590177934.6
6.040      0.0000  2617248277.9
6.045      0.0000  2646035871.4
6.050      0.0000  2657718619.5
6.055      0.0000  2657984341.2
6.060      0.0000  2648950884.3
6.065      0.0000  2672405010.4
6.070      0.0000  2690973185.2
6.075      0.0000  2702463425.1
6.080      0.0000  2686254894.7
6.085      0.0000  2656499420.1
6.090      0.0000  2673335205.0
6.095      0.0000  2684926908.3
6.100      0.0000  2685160322.4
6.105      0.0000  2746914261.1
6.110      0.0000  2760736103.8
6.115      0.0000  2780020438.1
6.120      0.0000  2762504426.4
6.125      0.0000  2725919713.6
6.130      0.0002  2698413573.9
6.135      0.0002  2704059383.4
6.140      0.0000  2790211647.9
6.145      0.0000  2813906058.0
6.150      0.0000  2778973951.2
6.155      0.0000  2818291117.6
6.160      0.0000  2862213926.8
6.165      0.0000  2841613673.5
6.170      0.0000  2824800323.3
6.175      0.0000  2828105243.7
6.180      0.0000  2875991088.2
6.185      0.0000  2913351474.6
6.190      0.0000  2901679665.4
6.195      0.0000  2856397234.7
6.200      0.0004  2817689136.7
6.205      0.0018  2785942077.7
6.210      0.0006  2851711080.8
6.215      0.0001  2907481237.1
6.220      0.0005  2886854345.8
6.225      0.0022  2862008693.9
6.230      0.0136  2695996256.6
6.235      0.0026  2869655028.6
6.240      0.0017  2896797149.0
6.245      0.0008  2925357874.4
6.250      0.0199  2686632313.3
6.255      0.0273  2646489907.9
6.260      0.0193  2708780316.1
6.265      0.0010  2955550641.5
6.270      0.0008  2984607070.9
6.275      0.0057  2877670720.3
6.280      0.0068  2874006581.1
6.285      0.0056  2902333162.7
6.290      0.0007  3018014760.7
6.295      0.0188  2774044628.6
6.300      0.0173  2793197430.4
6.305      0.0180  2795592318.9
6.310      0.0145  2830883200.1
6.315      0.0058  2935387486.8
6.320      0.0025  2993607069.3
6.325      0.0017  3005849897.9
6.330      0.0002  3078067667.4
6.335      0.0000  3148595655.7
6.340      0.0000  3207255491.1
6.345      0.0000  3228086082.7
6.350      0.0000  3212681207.5
6.355      0.0000  3190015604.3
6.360      0.0000  3183763735.9
6.365      0.0000  3222224673.3
6.370      0.0000  3274730809.3
6.375      0.0000  3269161340.4
6.380      0.0000  3224109646.9
6.385      0.0000  3247441187.4
6.390      0.0000  3304847216.9
6.395      0.0000  3278932664.0
6.400      0.0000  3291484330.6
6.405      0.0000  3332527939.3
6.410      0.0000  3358988567.6
6.415      0.0000  3368008894.9
6.420      0.0000  3377883081.6
6.425      0.0000  3371618960.3
6.430      0.0000  3381880725.6
6.435      0.0000  3401697145.3
6.440      0.0000  3372934996.0
6.445      0.0000  3372771114.8
6.450      0.0000  3421958751.4
6.455      0.0000  3412493470.2
6.460      0.0000  3380767490.4
6.465      0.0000  3402275216.6
6.470      0.0000  3467717448.9
6.475      0.0000  3475817545.4
6.480      0.0000  3491404767.9
6.485      0.0000  3508001943.9
6.490      0.0000  3515348866.1
6.495      0.0000  3528923489.4
6.500      0.0000  3536862596.6
6.505      0.0000  3519930303.7
6.510      0.0000  3519044498.1
6.515      0.0000  3545437305.6
6.520      0.0000  3577969167.5
6.525      0.0000  3568596154.8
6.530      0.0000  3567510052.4
6.535      0.0000  3522796547.4
6.540      0.0000  3585566833.5
6.545      0.0000  3613154050.0
6.550      0.0000  3616922071.9
6.555      0.0000  3645646168.5
6.560      0.0000  3638236073.8
6.565      0.0000  3662291883.3
6.570      0.0000  3677490671.5
6.575      0.0000  3690208901.9
6.580      0.0000  3688927802.2
6.585      0.0000  3677449242.6
6.590      0.0000  3719409775.3
6.595      0.0000  3723819918.5
6.600      0.0000  3725170590.0
6.605      0.0000  3682505512.7
6.610      0.0000  3728759329.9
6.615      0.0000  3742949107.2
6.620      0.0000  3753152805.6
6.625      0.0000  3783185576.1
6.630      0.0000  3800739784.9
6.635      0.0000  3814460238.4
6.640      0.0000  3823774427.3
6.645      0.0000  3823455971.7
6.650      0.0000  3794841251.0
6.655      0.0000  3783234506.7
6.660      0.0000  3826554978.2
6.665      0.0000  3821764662.7
6.670      0.0000  3868982264.9
6.675      0.0000  3872243109.3
6.680      0.0000  3885340143.6
6.685      0.0000  3907877014.9
6.690      0.0000  3857863620.2
6.695      0.0000  3820586907.5
6.700      0.0000  3836762492.6
6.705      0.0000  3923692651.9
6.710      0.0000  3961846930.8
6.715      0.0000  3966174143.2
6.720      0.0000  3951842093.0
6.725      0.0000  3980159748.2
6.730      0.0001  3925474146.0
6.735      0.0016  3820342706.7
6.740      0.0057  3750031241.1
6.745      0.0039  3795939139.6
6.750      0.0000  4009172035.5
6.755      0.0013  3890480158.7
6.760      0.0073  3762993172.7
6.765      0.0020  3871336100.6
6.770      0.0000  4021021155.0
6.775      0.0000  4088353832.4
6.780      0.0000  4054533848.3
6.785      0.0000  4113725415.1
6.790      0.0000  4123556978.3
6.795      0.0000  4137292154.7
6.800      0.0000  4083390011.9
6.805      0.0003  4014311149.8
6.810      0.0015  3963711977.1
6.815      0.0002  4053474261.8
6.820      0.0000  4113678773.6
6.825      0.0000  4194916346.8
6.830      0.0000  4177558885.7
6.835      0.0001  4095584794.7
6.840      0.0006  4058171449.7
6.845      0.0002  4109309533.9
6.850      0.0000  4205292554.9
6.855      0.0000  4258994237.9
6.860      0.0000  4270448569.8
6.865      0.0000  4286844482.9
6.870      0.0000  4284898161.5
6.875      0.0000  4262832956.7
6.880      0.0002  4175780102.3
6.885      0.0002  4239918465.6
6.890      0.0020  4145386624.6
6.895      0.0061  4060521373.8
6.900      0.0014  4168720168.8
6.905      0.0000  4345558164.3
6.910      0.0000  4300168459.9
6.915      0.0062  4146612474.1
6.920      0.0236  3959077559.0
6.925      0.0820  3541180119.1
6.930      0.0621  3675206232.4
6.935      0.0689  3643943351.6
6.940      0.0289  3920544517.5
6.945      0.0190  4001836524.1
6.950      0.0019  4252049523.8
6.955      0.0000  4417446601.6
6.960      0.0000  4482520424.8
6.965      0.0000  4463459558.2
6.970      0.0004  4346189591.0
6.975      0.0005  4390462967.5
6.980      0.0041  4286430234.0
6.985      0.0016  4348453465.7
6.990      0.0002  4450092241.6
6.995      0.0000  4514038354.1
7.000      0.0005  4425101132.0
7.005      0.0333  4010596996.7
7.010      0.0432  3946753468.8
7.015      0.0230  4105097495.9
7.020      0.0001  4520842781.8
7.025      0.0000  4571992313.7
7.030      0.0032  4368057917.3
7.035      0.0012  4439695220.5
7.040      0.0000  4584839698.0
7.045      0.0000  4657559665.6
7.050      0.0000  4631906667.5
7.055      0.0000  4645796098.7
7.060      0.0002  4576886221.4
7.065      0.0151  4321942108.4
7.070      0.0555  3984580954.0
7.075      0.1719  3342321375.1
7.080      0.0632  4038875559.1
7.085      0.0235  4378481697.4
7.090      0.0900  3884437249.7
7.095      0.1226  3716851041.5
7.100      0.1512  3522767546.8
7.105      0.1645  3442438961.3
7.110      0.0533  4081084580.3
7.115      0.0002  4715563302.0
7.120      0.0001  4731711220.7
7.125      0.0211  4374426322.2
7.130      0.0891  3866875543.7
7.135      0.0713  3986721490.8
7.140      0.0050  4580706560.8
7.145      0.0000  4831357866.9
7.150      0.0000  4818255417.5
7.155      0.0002  4795137597.8
7.160      0.0011  4710126953.6
7.165      0.0000  4877388613.1
7.170      0.0000  4899073707.6
7.175      0.0002  4829265600.0
7.180      0.0287  4386211216.5
7.185      0.0791  4037038901.7
7.190      0.0097  4654258397.5
7.195      0.0645  4155159634.5
7.200      0.0253  4481919912.1
7.205      0.0000  4936545812.7
7.210      0.0000  4958333198.7
7.215      0.0147  4671153409.9
7.220      0.1688  3604706052.4
7.225      0.2894  3016794466.1
7.230      0.2325  3296959675.5
7.235      0.2142  3466186540.0
7.240      0.4094  2478502552.4
7.245      0.1089  4040875990.4
7.250      0.0845  4254368768.9
7.255      0.0192  4711309888.0
7.260      0.1377  3824036297.7
7.265      0.0961  4066345421.7
7.270      0.0010  4994828835.2
7.275      0.0000  5073839101.6
7.280      0.0000  5107918878.9
7.285      0.0043  4888333257.2
7.290      0.1158  4041667677.7
7.295      0.1801  3637137522.5
7.300      0.1078  4112226631.8
7.305      0.0055  4985560519.8
7.310      0.0554  4490901971.5
7.315      0.3598  2816498359.8
7.320      0.2559  3142224666.0
7.325      0.2432  3326119201.8
7.330      0.0369  4582211842.5
7.335      0.0000  5221354049.9
7.340      0.0004  5167514004.5
7.345      0.0011  5126205995.1
7.350      0.0218  4801664358.8
7.355      0.2486  3287809945.4
7.360      0.1832  3699300631.5
7.365      0.2917  3288138632.1
7.370      0.2876  3018032504.8
7.375      0.1714  3566040343.5
7.380      0.0019  5114412941.4
7.385      0.2913  3252908374.7
7.390      0.3176  2864160573.6
7.395      0.4051  2584061754.6
7.400      0.1783  3367803011.2
7.405      0.3552  2799692510.4
7.410      0.0315  4925603349.9
7.415      0.2560  3419128738.1
7.420      0.2750  3013181711.0
7.425      0.0933  3781871649.7
7.430      0.4101  2569170075.5
7.435      0.6088  1700308014.0
7.440      0.4596  2448190936.7
7.445      0.2945  3054862438.5
7.450      0.1091  3982260756.4
7.455      0.0186  4899907208.0
7.460      0.0000  5465348053.2
7.465      0.0000  5452609173.9
7.470      0.0000  5469071098.4
7.475      0.0099  5069342857.6
7.480      0.0076  5261932212.6
7.485      0.1798  4006650936.9
7.490      0.4823  2413440877.2
7.495      0.5609  1923014595.4
7.500      0.4291  2391414875.4
7.505      0.0272  4584778034.6
7.510      0.6339  1458625606.9
7.515      0.7385  1185478282.4
7.520      0.2519  3728528062.6
7.525      0.6795  1356130891.0
7.530      0.3898  2717104334.5
7.535      0.0998  4105658726.2
7.540      0.5953  1769484587.5
7.545      0.7694  1023413856.9
7.550      0.5927  1820521025.2
7.555      0.3301  3274170072.3
7.560      0.5131  2183059080.2
7.565      0.2639  3254678744.1
7.570      0.2319  3855676729.6
7.575      0.0199  5320839511.4
7.580      0.0048  5509223553.0
7.585      0.0524  5009506854.2
7.590      0.0954  4682155727.9
7.595      0.0646  4971630065.2
7.600      0.3227  3205884201.6
7.605      0.1698  4308824328.1
7.610      0.1585  4237737006.5
7.615      0.0320  5241361496.1
7.620      0.0400  5142239837.1
7.625      0.2871  3133285521.3
7.630      0.5424  1950768044.6
7.635      0.5357  1962555591.4
7.640      0.3839  2761718849.8
7.645      0.0495  5010416749.4
7.650      0.3702  2699280449.5
7.655      0.0540  4749060400.8
7.660      0.0054  5200792260.7
7.665      0.0048  4959325412.9
7.670      0.0201  4754496799.3
7.675      0.0605  4323932640.6
7.680      0.0888  4043127005.5
7.685      0.1291  3804798851.5
7.690      0.2388  3060386254.2
7.695      0.1526  3639923507.9
7.700      0.3984  2343602945.8
7.705      0.1117  3922065052.6
7.710      0.0889  4475856185.0
7.715      0.2174  3639057098.7
7.720      0.2177  3259065056.1
7.725      0.2212  3178231802.7
7.730      0.3479  2625038340.7
7.735      0.2463  3147767211.9
7.740      0.4801  2084512046.6
7.745      0.4673  2211599737.9
7.750      0.2899  3553774305.0
7.755      0.3866  2535426778.8
7.760      0.0618  4964399426.3
7.765      0.0258  5323515176.5
7.770      0.2891  3693543144.9
7.775      0.4659  2431170553.7
7.780      0.7356  1026330937.7
7.785      0.4233  2887869222.3
7.790      0.2952  3042785594.3
7.795      0.1763  3456027261.5
7.800      0.4626  2044316659.7
7.805      0.3700  2850046224.9
7.810      0.2751  3468761918.3
7.815      0.4071  2667132662.6
7.820      0.5347  1771401634.1
7.825      0.4450  2131194953.1
7.830      0.1447  3726557592.1
7.835      0.4369  2272227441.2
7.840      0.2853  3003039180.4
7.845      0.3073  2956474334.4
7.850      0.4119  2493713038.9
7.855      0.3487  2994152815.1
7.860      0.1269  4854720059.8
7.865      0.0196  5604110165.4
7.870      0.1515  4196285581.0
7.875      0.0719  5286023397.9
7.880      0.1558  4063144096.5
7.885      0.0489  5373356216.3
7.890      0.3171  3201276740.0
7.895      0.3413  3432457594.0
7.900      0.1333  4539137788.5
7.905      0.2894  3472446778.8
7.910      0.4988  2449259551.3
7.915      0.3642  2846962131.7
7.920      0.4736  2277931706.6
7.925      0.2874  3215396979.2
7.930      0.2262  3944002672.1
7.935      0.0055  6066049289.9
7.940      0.2005  3839392098.7
7.945      0.4226  2996382792.4
7.950      0.7546  1092772525.9
7.955      0.6245  1651284226.2
7.960      0.5316  1980022169.5
7.965      0.7116  1172623209.5
7.970      0.4829  2236788956.3
7.975      0.3972  2750817172.1
7.980      0.5882  1842068549.8
7.985      0.6484  1593236004.7
7.990      0.7120  1309915765.8
7.995      0.8282   704671330.4
8.000      0.6240  1583783298.9
8.005      0.7998   894413944.7
8.010      0.7544  1135823317.6
8.015      0.4524  2605860694.0
8.020      0.7980   839972073.8
8.025      0.5798  1823131102.6
8.030      0.5777  1935388061.9
8.035      0.3946  3441824842.9
8.040      0.3686  3635563714.6
8.045      0.5043  2422896424.5
8.050      0.7239  1216175036.8
8.055      0.8500   659358050.1
8.060      0.7098  1292106100.0
8.065      0.8610   699784115.7
8.070      0.7192  1549579157.3
8.075      0.7426  1079412783.7
8.080      0.7632  1078770518.9
8.085      0.6843  1480614937.3
8.090      0.6081  1717381950.4
8.095      0.9675   143521674.6
8.100      0.9716   118515775.3
8.105      0.8899   446676779.7
8.110      0.9284   335491015.0
8.115      0.9767   100967404.7
8.120      0.9782    92002890.1
8.125      0.9677   143180260.8
8.130      0.7193  1173126133.6
8.135      0.7687  1047890543.2
8.140      0.8537   605582510.9
8.145      0.9738   131380409.6
8.150      0.9341   363297731.5
8.155      0.8263   946390819.9
8.160      0.3594  3839587243.1
8.165      0.4312  3518966721.2
8.170      0.8673   669454735.0
8.175      0.8917   494982183.2
8.180      0.8706   637279595.4
8.185      0.8379   773695180.5
8.190      0.8105   951819924.6
8.195      0.8575   696660890.5
8.200      0.8474   723498271.8
8.205      0.4942  3095104820.7
8.210      0.7900  1204604217.9
8.215      0.9355   303462841.8
8.220      0.8848   503763137.0
8.225      0.9305   357440828.3
8.230      0.9138   501882823.9
8.235      0.9728   154308405.3
8.240      0.9562   254964994.8
8.245      0.7790  1334495388.2
8.250      0.2227  4836271316.3
8.255      0.5125  2927736298.4
8.260      0.8610   721486535.6
8.265      0.9177   397029433.6
8.270      0.9659   196232882.5
8.275      0.9642   197366416.6
8.280      0.9670   152799587.2
8.285      0.9807   108228159.7
8.290      0.9068   530994269.1
8.295      0.9794   106744913.9
8.300      0.9807    98548424.4
8.305      0.9765   104538727.4
8.310      0.9655   146073700.8
8.315      0.9564   192045609.3
8.320      0.9666   148283292.0
8.325      0.9560   202714589.4
8.330      0.9774   105775552.9
8.335      0.9694   158892147.1
8.340      0.9345   358213689.1
8.345      0.4051  3756161841.6
8.350      0.8647   790376609.6
8.355      0.9610   192701259.9
8.360      0.9545   233675710.8
8.365      0.9689   152967661.2
8.370      0.9653   144758400.7
8.375      0.9684   128775078.3
8.380      0.9318   346211315.8
8.385      0.9480   225214786.5
8.390      0.9625   178780936.2
8.395      0.8874   549647008.5
8.400      0.9361   280564201.5
8.405      0.9503   201368600.9
8.410      0.9433   241463949.5
8.415      0.9554   243801258.7
8.420      0.8231  1006820343.0
8.425      0.2654  4824052270.4
8.430      0.8642   726394170.4
8.435      0.9138   399289962.4
8.440      0.9670   159482037.1
8.445      0.9198   355607929.5
8.450      0.9412   218471839.1
8.455      0.9375   226611912.9
8.460      0.9356   236951296.7
8.465      0.9642   164962284.5
8.470      0.8941   506021979.2
8.475      0.9339   239726219.1
8.480      0.9358   234494873.0
8.485      0.9149   369074778.5
8.490      0.9590   170999562.5
8.495      0.9360   246446614.2
8.500      0.9130   391384819.4
8.505      0.9103   410532057.9
8.510      0.7553  1463268266.7
8.515      0.2397  5098566904.4
8.520      0.6569  2151300644.8
8.525      0.9154   405002945.7
8.530      0.9402   242229707.2
8.535      0.9471   220097412.5
8.540      0.9618   155618399.3
8.545      0.9638   164021566.3
8.550      0.9657   141130002.0
8.555      0.9691   130331109.0
8.560      0.9796    72321668.0
8.565      0.9797    75975949.9
8.570      0.9680   148248038.2
8.575      0.8560   832761317.8
8.580      0.6860  1956043404.8
8.585      0.7746  1335384986.4
8.590      0.9438   249652412.1
8.595      0.9575   156092430.2
8.600      0.9611   146138552.0
8.605      0.9504   166699232.6
8.610      0.9440   192960773.3
8.615      0.9425   189673029.6
8.620      0.9460   189680298.9
8.625      0.9708   104241141.2
8.630      0.9436   186114929.5
8.635      0.9369   215159416.6
8.640      0.9354   210207661.2
8.645      0.9414   202022733.3
8.650      0.9436   182133989.4
8.655      0.9646   137159592.2
8.660      0.9236   292298012.6
8.665      0.9370   220904681.2
8.670      0.9302   278885176.5
8.675      0.7840  1310170101.0
8.680      0.8793   740378523.6
8.685      0.8168  1058460744.5
8.690      0.9353   256545627.1
8.695      0.9179   343756988.6
8.700      0.6405  2318276632.5
8.705      0.9298   287310435.9
8.710      0.9684   126008714.3
8.715      0.9510   183591555.9
8.720      0.9431   194524366.0
8.725      0.9536   169221870.9
8.730      0.9571   155621040.9
8.735      0.9526   150976454.5
8.740      0.9784    79793335.6
8.745      0.9455   169262718.1
8.750      0.9641   129233920.8
8.755      0.9631   130837517.7
8.760      0.9473   226004515.0
8.765      0.9779    89345831.0
8.770      0.9606   130266252.1
8.775      0.9717   107358366.4
8.780      0.9608   137840406.6
8.785      0.9565   173916493.2
8.790      0.7099  1916001895.9
8.795      0.8787   660418815.0
8.800      0.8972   596539346.8
8.805      0.3471  4561878973.6
8.810      0.9063   541523816.2
8.815      0.9513   198893652.6
8.820      0.9541   154229845.9
8.825      0.9810    92385777.2
8.830      0.9592   112015372.1
8.835      0.9615   112612718.8
8.840      0.9577   105648950.8
8.845      0.9609    99559332.6
8.850      0.9688   101617353.8
8.855      0.9611    92192163.3
8.860      0.9730    70474664.6
8.865      0.9577    96718987.9
8.870      0.9694    76889767.4
8.875      0.9793    58882091.7
8.880      0.9539   107982281.6
8.885      0.9645    84237937.2
8.890      0.9675    76925388.2
8.895      0.9444   122596443.2
8.900      0.9646   111848466.3
8.905      0.9893    42699334.0
8.910      0.9398   149881590.4
8.915      0.9347   339689467.7
8.920      0.5817  2834480689.3
8.925      0.9438   298105427.4
8.930      0.9863    56885454.0
8.935      0.9359   141498198.8
8.940      0.9744    75778730.4
8.945      0.9603   139031260.5
8.950      0.9602   156277377.8
8.955      0.9628    90764338.7
8.960      0.9832    47508353.4
8.965      0.9626    88682009.7
8.970      0.9766    70822317.7
8.975      0.9789    57869272.0
8.980      0.9792    58645751.9
8.985      0.9672    83600066.6
8.990      0.9756    98800678.2
8.995      0.7461  1752294004.3
9.000      0.9027   513328433.3
9.005      0.9769   103073422.6
9.010      0.9793    64222975.2
9.015      0.9820    53157293.6
9.020      0.9740    86942404.7
9.025      0.9825    67077585.9
9.030      0.9585   164109692.2
9.035      0.6591  2470533128.5
9.040      0.9538   238824871.3
9.045      0.9737    87395236.0
9.050      0.9793    70877966.1
9.055      0.9770    64965854.3
9.060      0.9787    60266036.3
9.065      0.9774    66003720.0
9.070      0.9761    86097847.7
9.075      0.9455   212722546.7
9.080      0.8007  1378588620.4
9.085      0.9737   106898366.7
9.090      0.9531   214078285.8
9.095      0.8256  1164349106.8
9.100      0.9684   107740040.7
9.105      0.9732    76972794.3
9.110      0.9735    77595944.5
9.115      0.9800    60293954.3
9.120      0.9750    82598738.3
9.125      0.9770    75483579.6
9.130      0.9735    79076634.0
9.135      0.9505   141912620.5
9.140      0.9651   114732646.7
9.145      0.9703    96618783.8
9.150      0.9644   128491842.3
9.155      0.9593   151534929.9
9.160      0.9615   193269320.2
9.165      0.7726  1552330232.5
9.170      0.9713   119154227.5
9.175      0.9419   245064260.4
9.180      0.9662   132273268.7
9.185      0.9496   220574496.3
9.190      0.9274   336354190.2
9.195      0.9515   160487193.7
9.200      0.9187   374577901.2
9.205      0.9680   122439687.4
9.210      0.9060   473184542.1
9.215      0.9541   256592416.9
9.220      0.9023   502098710.6
9.225      0.9654   135685072.3
9.230      0.9009   541304075.2
9.235      0.9660   124905673.0
9.240      0.8909   607555546.5
9.245      0.9492   191876178.6
9.250      0.8357   790260619.4
9.255      0.9549   166949999.1
9.260      0.8673   737003893.4
9.265      0.9698   129435868.7
