# author : Auto-compiled from source
# source : LIST_MICADO_mirrors_static.dat
# description : SurfaceList collapsed into single TERCurve
# date_created : 2020-08-25
# date_modified : 2020-08-25
# area : 0.19634954084936207
# area_unit : m2
# wavelength_unit : um
# emission_unit : photlam
          wavelength         transmission                 emission  
  0.9170000000000001   0.7048043980956941    6.459490022554596e-20  
  0.9180000000000001   0.7048043980956934    6.846907600408841e-20  
  0.9190000000000002   0.7048043980956941    7.256606802642938e-20  
  0.9200000000000002    0.704804398095694    7.689813265082112e-20  
  0.9210000000000002   0.7048043980956927    8.147816908164618e-20  
  0.9220000000000002   0.7048043980956925    8.631975140584484e-20  
  0.9230000000000002   0.7048043980956934    9.143716213991988e-20  
  0.9240000000000002   0.7048043980956934     9.68454273545732e-20  
  0.9250000000000002   0.7048043980956934   1.0256035344681768e-19  
  0.9260000000000002   0.7048043980956933   1.0859856563226705e-19  
  0.9270000000000002   0.7048043980956926    1.149775482333414e-19  
  0.9280000000000002   0.7048043980956926    1.217156868422497e-19  
  0.9290000000000002   0.7048043980956935   1.2883231244079854e-19  
  0.9300000000000002   0.7048043980956941   1.3634774756248942e-19  
  0.9310000000000002   0.7048043980956934   1.4428335458582663e-19  
  0.9320000000000002   0.7048043980956941    1.526615862513815e-19  
  0.9330000000000002   0.7048043980956941   1.6150603849891463e-19  
  0.9340000000000002   0.7048043980956934   1.7084150572474298e-19  
  0.9350000000000002   0.7048043980956935   1.8069403856362633e-19  
  0.9360000000000002    0.704804398095694   1.9109100430356564e-19  
  0.9370000000000002   0.7048043980956934   2.0206115004632045e-19  
  0.9380000000000002   0.7048043980956935    2.136346687309562e-19  
  0.9390000000000002   0.7048043980956941    2.258432681423644e-19  
  0.9400000000000002   0.7048043980956926   2.3872024303160727e-19  
  0.9410000000000002   0.7048043980956935   2.5230055047992577e-19  
  0.9420000000000002   0.7048043980956933   2.6662088864352193e-19  
  0.9430000000000002   0.7048043980956934     2.81719779021544e-19  
  0.9440000000000002   0.7048043980956933    2.976376523953852e-19  
  0.9450000000000002   0.7048043980956941   3.1441693859318475e-19  
  0.9460000000000002   0.7048043980956932    3.321021602394377e-19  
  0.9470000000000002   0.7048043980956941    3.507400306558303e-19  
  0.9480000000000002   0.7048043980956933    3.703795560859416e-19  
  0.9490000000000002   0.7048043980956926    3.910721424230812e-19  
  0.9500000000000002   0.7048043980956934   4.1287170662748445e-19  
  0.9510000000000002   0.7048043980956943    4.358347930262768e-19  
  0.9520000000000002   0.7048043980956935    4.600206946970722e-19  
  0.9530000000000002   0.7048043980956926     4.85491580143687e-19  
  0.9540000000000002   0.7048043980956934     5.12312625480544e-19  
  0.9550000000000002   0.7048043980956927    5.405521523504946e-19  
  0.9560000000000002   0.7048043980956934    5.702817718093506e-19  
  0.9570000000000002   0.7048043980956935    6.015765344193364e-19  
  0.9580000000000002   0.7048043980956934    6.345150868027359e-19  
  0.9590000000000002   0.7048043980956934    6.691798349164887e-19  
  0.9600000000000002   0.7048043980956941    7.056571143182986e-19  
  0.9610000000000002   0.7048043980956935    7.440373677051347e-19  
  0.9620000000000002   0.7048043980956934    7.844153300150445e-19  
  0.9630000000000002   0.7048043980956936    8.268902213946349e-19  
  0.9640000000000002   0.7048043980956934    8.715659483453842e-19  
  0.9650000000000002   0.7048043980956934    9.185513133736404e-19  
  0.9660000000000002   0.7048043980956941    9.679602334812456e-19  
  0.9670000000000002   0.7048043980956926    1.019911967846351e-18  
  0.9680000000000002   0.7048043980956925   1.0745313550560271e-18  
  0.9690000000000002   0.7048043980956934   1.1319490602668443e-18  
  0.9700000000000002   0.7048043980956926   1.1923018326818882e-18  
  0.9710000000000002   0.7048043980956934   1.2557327737480085e-18  
  0.9720000000000002   0.7048043980956941   1.3223916164912032e-18  
  0.9730000000000002   0.7048043980956935   1.3924350164230763e-18  
  0.9740000000000002   0.7048043980956941   1.4660268544674632e-18  
  0.9750000000000002   0.7048043980956941   1.5433385523720662e-18  
  0.9760000000000002   0.7048043980956926     1.62454940108673e-18  
  0.9770000000000002   0.7048043980956934   1.7098469026073408e-18  
  0.9780000000000002   0.7048043980956936    1.799427125802363e-18  
  0.9790000000000002   0.7048043980956926    1.893495076756704e-18  
  0.9800000000000002   0.7048043980956926   1.9922650841876602e-18  
  0.9810000000000002   0.7048043980956934    2.095961200506557e-18  
  0.9820000000000002   0.7048043980956926   2.2048176191200728e-18  
  0.9830000000000002   0.7048043980956933   2.3190791085867665e-18  
  0.9840000000000002   0.7048043980956934   2.4390014642649957e-18  
  0.9850000000000002   0.7048043980956926   2.5648519781116995e-18  
  0.9860000000000002   0.7048043980956934   2.6969099273137842e-18  
  0.9870000000000002   0.7048043980956941   2.8354670824581212e-18  
  0.9880000000000002   0.7048043980956933    2.980828235970352e-18  
  0.9890000000000002    0.704804398095694   3.1333117515785135e-18  
  0.9900000000000002   0.7048043980956934   3.2932501355825397e-18  
  0.9910000000000002   0.7048043980956941   3.4609906307395902e-18  
  0.9920000000000002   0.7048043980956934   3.6368958336004416e-18  
  0.9930000000000002   0.7048043980956933    3.821344336163261e-18  
  0.9940000000000002   0.7048043980956933    4.014731392738373e-18  
  0.9950000000000002   0.7048043980956925   4.2174696129513365e-18  
  0.9960000000000002   0.7048043980956926   4.4299896818380416e-18  
  0.9970000000000002   0.7048043980956941    4.652741108024651e-18  
  0.9980000000000002   0.7048043980956935    4.886193001011737e-18  
  0.9990000000000002   0.7048043980956933    5.130834878622135e-18  
  1.0000000000000002   0.7048043980956941    5.387177505703862e-18  
  1.0010000000000003   0.7048043980956934    5.655753765217871e-18  
  1.0020000000000002   0.7048043980956941   5.9371195628775146e-18  
  1.0030000000000001    0.704804398095694    6.231854766547338e-18  
  1.0040000000000002   0.7048043980956927    6.540564181643245e-18  
  1.0050000000000003   0.7048043980956926    6.863878563826335e-18  
  1.0060000000000002   0.7048043980956941    7.202455670318021e-18  
  1.0070000000000001   0.7048043980956926    7.556981351209413e-18  
  1.0080000000000002   0.7048043980956926    7.928170682186259e-18  
  1.0090000000000003   0.7048043980956941      8.3167691401342e-18  
  1.0100000000000002   0.7048043980956926     8.72355382313608e-18  
  1.0110000000000001   0.7048043980956933    9.149334716428595e-18  
  1.0120000000000002   0.7048043980956941    9.594956005927626e-18  
  1.0130000000000003   0.7048043980956924   1.0061297440990568e-17  
  1.0140000000000002   0.7048043980956941   1.0549275748135925e-17  
  1.0150000000000001    0.704804398095694    1.105984609749571e-17  
  1.0160000000000002   0.7048043980956934   1.1594003623831874e-17  
  1.0170000000000003   0.7048043980956925   1.2152785004010902e-17  
  1.0180000000000002   0.7048043980956941   1.2737270092885748e-17  
  1.0190000000000001   0.7048043980956926   1.3348583619602619e-17  
  1.0200000000000002   0.7048043980956935   1.3987896946409202e-17  
  1.0210000000000004   0.7048043980956941   1.4656429892108165e-17  
  1.0220000000000002   0.7048043980956926   1.5355452622369836e-17  
  1.0230000000000001   0.7048043980956926   1.6086287609188376e-17  
  1.0240000000000002   0.7048043980956942   1.6850311661829028e-17  
  1.0250000000000004   0.7048043980956934    1.764895803170106e-17  
  1.0260000000000002   0.7048043980956934   1.8483718593658066e-17  
  1.0270000000000001   0.7048043980956941    1.935614610630709e-17  
  1.0280000000000002   0.7048043980956935   2.0267856553989243e-17  
  1.0290000000000004   0.7048043980956933   2.1220531573181648e-17  
  1.0300000000000002   0.7048043980956942   2.2215920966139433e-17  
  1.0310000000000001   0.7048043980956925    2.325584530471639e-17  
  1.0320000000000003   0.7048043980956934   2.4342198627345706e-17  
  1.0330000000000004   0.7048043980956925   2.5476951232304753e-17  
  1.0340000000000003   0.7048043980956925   2.6662152570443703e-17  
  1.0350000000000001   0.7048043980956925   2.7899934240679736e-17  
  1.0360000000000003   0.7048043980956925    2.919251309164171e-17  
  1.0370000000000004   0.7048043980956934    3.054219443297446e-17  
  1.0380000000000003   0.7048043980956934   3.1951375359884205e-17  
  1.0390000000000001   0.7048043980956934   3.3422548194665514e-17  
  1.0400000000000003   0.7048043980956927    3.495830404900002e-17  
  1.0410000000000004   0.7048043980956934    3.656133651099389e-17  
  1.0420000000000003   0.7048043980956941     3.82344454609893e-17  
  1.0430000000000001   0.7048043980956934    3.998054102034225e-17  
  1.0440000000000003   0.7048043980956942    4.180264763745403e-17  
  1.0450000000000004   0.7048043980956926    4.370390831550435e-17  
  1.0460000000000003   0.7048043980956927   4.5687588986427436e-17  
  1.0470000000000002   0.7048043980956934   4.7757083035845794e-17  
  1.0480000000000003   0.7048043980956925    4.991591598378179e-17  
  1.0490000000000004    0.704804398095694     5.21677503261369e-17  
  1.0500000000000003   0.7048043980956927    5.451639054204197e-17  
  1.0510000000000002   0.7048043980956926    5.696578827239137e-17  
  1.0520000000000003   0.7048043980956941    5.952004767492944e-17  
  1.0530000000000004   0.7048043980956941    6.218343096152872e-17  
  1.0540000000000003   0.7048043980956934    6.496036412337748e-17  
  1.0550000000000002   0.7048043980956941    6.785544285000095e-17  
  1.0560000000000003   0.7048043980956942    7.087343864818657e-17  
  1.0570000000000004   0.7048043980956934    7.401930516710031e-17  
  1.0580000000000003   0.7048043980956941    7.729818473599632e-17  
  1.0590000000000002   0.7048043980956934    8.071541512118245e-17  
  1.0600000000000003   0.7048043980956934    8.427653650902261e-17  
  1.0610000000000004   0.7048043980956941    8.798729872199902e-17  
  1.0620000000000003   0.7048043980956926    9.185366867503701e-17  
  1.0630000000000002   0.7048043980956926     9.58818380795103e-17  
  1.0640000000000003   0.7048043980956936   1.0007823140252319e-16  
  1.0650000000000004   0.7048043980956934   1.0444951408933936e-16  
  1.0660000000000003   0.7048043980956935   1.0900260105697218e-16  
  1.0670000000000002   0.7048043980956942    1.137446654672594e-16  
  1.0680000000000003   0.7048043980956927    1.186831477878914e-16  
  1.0690000000000004   0.7048043980956933    1.238257651501812e-16  
  1.0700000000000003   0.7048043980956942   1.2918052101252845e-16  
  1.0710000000000002   0.7048043980956934   1.3475571513887953e-16  
  1.0720000000000003   0.7048043980956926    1.405599539016022e-16  
  1.0730000000000004   0.7048043980956934    1.466021609186038e-16  
  1.0740000000000003   0.7048043980956927   1.5289158803468498e-16  
  1.0750000000000002   0.7048043980956934   1.5943782665744136e-16  
  1.0760000000000003   0.7048043980956941     1.66250819458312e-16  
  1.0770000000000004   0.7048043980956926   1.7334087244961224e-16  
  1.0780000000000003   0.7048043980956941   1.8071866744876632e-16  
  1.0790000000000002   0.7048043980956941   1.8839527494118628e-16  
  1.0800000000000003   0.7048043980956935   1.9638216735359277e-16  
  1.0810000000000004    0.704804398095694    2.046912327498588e-16  
  1.0820000000000003   0.7048043980956941    2.133347889618525e-16  
  1.0830000000000002   0.7048043980956933    2.223255981679812e-16  
  1.0840000000000003   0.7048043980956935   2.3167688193259954e-16  
  1.0850000000000004   0.7048043980956933   2.4140233671968055e-16  
  1.0860000000000003   0.7048043980956926    2.515161498946188e-16  
  1.0870000000000002   0.7048043980956935   2.6203301622829315e-16  
  1.0880000000000003   0.7048043980956935   2.7296815491800813e-16  
  1.0890000000000004   0.7048043980956926   2.8433732714014886e-16  
  1.0900000000000003   0.7048043980956934   2.9615685415004043e-16  
  1.0910000000000002   0.7048043980956935   3.0844363594459815e-16  
  1.0920000000000003   0.7048043980956934   3.2121517050400886e-16  
  1.0930000000000004   0.7048043980956941    3.344895736289927e-16  
  1.0940000000000003   0.7048043980956942    3.482855993906483e-16  
  1.0950000000000002   0.7048043980956926   3.6262266121031687e-16  
  1.0960000000000003   0.7048043980956935    3.775208535874475e-16  
  1.0970000000000004   0.7048043980956935    3.930009744936431e-16  
  1.0980000000000003   0.7048043980956926   4.0908454845197437e-16  
  1.0990000000000002   0.7048043980956941   4.2579385032066837e-16  
  1.1000000000000003   0.7048043980956927    4.431519298011383e-16  
  1.1010000000000004   0.7048043980956925    4.611826366905494e-16  
  1.1020000000000003   0.7048043980956934    4.799106468999374e-16  
  1.1030000000000002   0.7048043980956925    4.993614892590669e-16  
  1.1040000000000003   0.7048043980956926    5.195615731301254e-16  
  1.1050000000000004   0.7048043980956933    5.405382168525833e-16  
  1.1060000000000003   0.7048043980956942     5.62319677042355e-16  
  1.1070000000000002   0.7048043980956926    5.849351787688711e-16  
  1.1080000000000003   0.7048043980956941    6.084149466342823e-16  
  1.1090000000000004   0.7048043980956934    6.327902367794907e-16  
  1.1100000000000003   0.7048043980956941    6.580933698427815e-16  
  1.1110000000000002    0.704804398095694     6.84357764896718e-16  
  1.1120000000000003   0.7048043980956934    7.116179743903896e-16  
  1.1130000000000004   0.7048043980956934    7.399097201241497e-16  
  1.1140000000000003   0.7048043980956926    7.692699302850985e-16  
  1.1150000000000002   0.7048043980956934    7.997367775719449e-16  
  1.1160000000000003    0.704804398095694    8.313497184388301e-16  
  1.1170000000000004   0.7048043980956933    8.641495334881433e-16  
  1.1180000000000003   0.7048043980956934    8.981783690434699e-16  
  1.1190000000000002   0.7048043980956934    9.334797799342782e-16  
  1.1200000000000003   0.7048043980956942    9.700987735246626e-16  
  1.1210000000000004    0.704804398095694   1.0080818550196013e-15  
  1.1220000000000003   0.7048043980956941   1.0474770740827888e-15  
  1.1230000000000002   0.7048043980956934   1.0883340728006469e-15  
  1.1240000000000003   0.7048043980956934    1.130704135028584e-15  
  1.1250000000000004   0.7048043980956941   1.1746402371558522e-15  
  1.1260000000000003   0.7048043980956924   1.2201971003264891e-15  
  1.1270000000000002   0.7048043980956934    1.267431244154868e-15  
  1.1280000000000003   0.7048043980956932   1.3164010419748384e-15  
  1.1290000000000004   0.7048043980956926   1.3671667776627452e-15  
  1.1300000000000003   0.7048043980956933   1.4197907040758564e-15  
  1.1310000000000002   0.7048043980956934    1.474337103147599e-15  
  1.1320000000000003   0.7048043980956925   1.5308723476833935e-15  
  1.1330000000000005   0.7048043980956942   1.5894649649008742e-15  
  1.1340000000000003   0.7048043980956941   1.6501857017596713e-15  
  1.1350000000000002   0.7048043980956926     1.71310759212716e-15  
  1.1360000000000003    0.704804398095694   1.7783060258274755e-15  
  1.1370000000000005   0.7048043980956943   1.8458588196216905e-15  
  1.1380000000000003   0.7048043980956925    1.915846290169675e-15  
  1.1390000000000002   0.7048043980956942    1.988351329023301e-15  
  1.1400000000000003   0.7048043980956933   2.0634594797035866e-15  
  1.1410000000000005   0.7048043980956925   2.1412590169142576e-15  
  1.1420000000000003   0.7048043980956925   2.2218410279465785e-15  
  1.1430000000000002   0.7048043980956941   2.3052994963303412e-15  
  1.1440000000000003   0.7048043980956925    2.391731387788474e-15  
  1.1450000000000005   0.7048043980956934   2.4812367385525233e-15  
  1.1460000000000004   0.7048043980956941   2.5739187460992497e-15  
  1.1470000000000002   0.7048043980956926    2.669883862368539e-15  
  1.1480000000000004    0.704804398095694   2.7692418895248273e-15  
  1.1490000000000005   0.7048043980956941   2.8721060783256715e-15  
